0,0,0,0,0,0,0,0,0,0,0,0,4.24452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94258,0,0,5.67772,0,3.82722,3.88373,6.21157,0,2.75973,0,3.30412,0,0,0,0,3.57118,0,3.53589,4.50401,6.88304,0,3.91604,4.33366,0,0,3.33199,3.67581,4.96135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8988,38.8237,37.1755,39.5498,35.4105,33.2836,31.0412,28.1574,21.2727,30.1594,24.9019,16.6025,8.28442,13.7407,0,30.8979,29.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31847,3.70193,5.91245,4.9329,4.6107,4.5538,4.9567,3.92893,7.18321,5.05867,2.33111,0,3.571,2.19128,4.93559,5.35118,43.4192,37.2703,49.4762,42.043,45.7622,44.4573,39.6855,44.8184,43.3247,42.5758,18.2479,15.7902,25.463,24.8427,48.7483,46.3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.8886,79.7814,84.3102,93.1876,73.0597,70.9255,65.3816,69.1962,47.4622,6.10446,4.59468,0,0,0,0,0,3.93098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2926,17.004,13.0178,17.0828,19.9381,14.4005,9.14117,14.3465,24.4724,19.0195,11.7463,8.16422,9.16556,18.5927,12.8084,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48186,0,0,53.1945,42.7086,61.8494,57.4165,54.1971,58.2571,61.9549,57.0869,60.8486,62.3988,42.2263,41.6371,39.3331,42.7173,56.5953,53.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1268,0,0,0,0,0,0,7.66224,5.54392,5.7603,7.20302,7.86261,6.68446,7.25673,4.58949,11.0053,10.3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74651,9.92626,0,0,0,9.08716,7.3991,8.15773,0,0,2.93025,0,0,0,0,0,0,2.89687,0,4.94766,0,4.5232,7.2324,7.31168,10.0423,6.75666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.2329,25.5202,26.1049,27.3794,21.7699,23.1058,27.8428,29.0295,16.7381,23.711,27.5182,14.5199,0,12.7742,13.4518,19.3483,19.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83153,0,6.16679,5.53741,11.3388,5.00088,6.4472,0,0,0,0,0,0,0,0,0,14.2556,11.623,14.1163,9.95349,16.0879,13.4022,21.5672,18.1288,25.67,27.9814,13.2985,16.1579,16.8155,15.1792,17.9171,23.5458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3365,11.7154,10.8547,10.6253,11.7907,9.74996,4.67931,9.6566,10.7267,6.34893,10.3193,6.49641,6.13752,0,4.25039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7488,20.8388,15.284,20.4977,19.2848,25.0329,25.2107,22.5839,14.1894,17.4295,21.3865,14.0108,0,8.79982,10.0589,24.3857,26.3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86215,8.72749,0,10.1327,0,0,0,0,0,0,0,0,0,0,0,0,54.6781,34.2403,49.4072,62.5517,54.3356,57.9537,35.1435,33.5505,50.2904,57.9574,28.1858,28.7222,29.8673,18.5079,57.9001,59.4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.92342,0,0,0,4.73482,5.57953,4.57926,7.70226,6.62056,6.53336,6.36124,5.65323,0,8.53957,5.70683,13.0664,9.65723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89307,6.11386,7.3191,7.82488,4.83847,5.81392,9.93987,8.8077,3.16139,0,0,3.06096,0,0,0,0,15.1353,4.75486,10.6658,17.1461,12.2268,15.7923,16.8036,13.2088,15.004,13.4936,8.23928,9.04108,21.9433,10.3903,23.1041,19.9689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4355,12.9028,10.3132,12.8089,13.7352,13.0951,11.6205,10.7697,13.6812,11.8551,10.8337,10.7111,9.68861,13.0442,12.6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57739,0,0,0,0,0,0,0,0,0,0,0,0
9.74156,5.63376,9.79478,10.4487,7.89925,13.5503,8.15047,10.9609,0,9.31076,7.58455,13.1566,11.6702,8.68382,10.0193,11.6541,12.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0511,10.12,13.2183,12.9717,10.4666,12.4882,22.7398,18.2749,18.9138,12.4443,16.6332,9.118,14.822,13.8953,14.2243,7.95558,3.99828,0,0,5.28673,0,4.17844,0,0,0,0,0,7.21673,0,3.18844,3.99653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.9088,39.6338,60.0125,61.493,56.7418,38.2596,36.2696,50.0647,33.6026,36.2085,36.7823,28.1938,16.4294,22.8068,19.8693,27.1763,23.1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4147,34.2403,53.7886,50.2685,51.1596,47.6524,53.238,55.0676,58.6258,57.7421,44.7253,42.6799,46.0463,40.1344,42.283,51.6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.68702,0,0,0,0,0,5.03875,0,4.96759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37862,6.45477,3.56256,0,3.68791,0,0,0,0,0,0,0,0,0,0,6.92201,8.27438,8.02288,9.19594,6.21816,8.41593,6.95492,10.6442,11.2771,9.18166,10.6327,7.15194,9.53652,6.57383,10.3777,7.51502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46574,10.505,0,4.95438,9.97841,0,0,3.12837,6.92534,0,10.5553,3.53048,0,11.1291,12.9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
